db_id,sensor_id,CO2,VOC,RH,TEM,PM25,ALM,TIME
950694,98F4AB39DB50,563,0,65.2,27.3,6,0,1639507146
950706,98F4AB39DB50,565,0,65.2,27.3,6,0,1639507197
950718,98F4AB39DB50,570,0,65.3,27.3,6,0,1639507248
950730,98F4AB39DB50,565,0,65.3,27.3,6,0,1639507299
950746,98F4AB39DB50,549,0,65.2,27.3,6,0,1639507369
950758,98F4AB39DB50,556,0,65.2,27.3,6,0,1639507420
950770,98F4AB39DB50,569,0,65.3,27.3,6,0,1639507471
950782,98F4AB39DB50,567,0,65.3,27.2,6,0,1639507522
950794,98F4AB39DB50,574,0,65.4,27.3,6,0,1639507573
950806,98F4AB39DB50,574,0,65.3,27.3,5,0,1639507624
950818,98F4AB39DB50,570,0,65.3,27.2,6,0,1639507675
950830,98F4AB39DB50,563,0,65.3,27.3,6,0,1639507725
950842,98F4AB39DB50,553,0,65.3,27.3,6,0,1639507776
950854,98F4AB39DB50,548,0,65.3,27.3,6,0,1639507827
950866,98F4AB39DB50,553,0,65.3,27.3,6,0,1639507878
950878,98F4AB39DB50,560,0,65.2,27.3,6,0,1639507929
950890,98F4AB39DB50,561,0,65.2,27.3,6,0,1639507980
950902,98F4AB39DB50,560,0,65.2,27.3,6,0,1639508031
950914,98F4AB39DB50,547,0,65.2,27.3,5,0,1639508082
950926,98F4AB39DB50,558,0,65.2,27.3,6,0,1639508133
950938,98F4AB39DB50,564,0,65.2,27.3,6,0,1639508183
950950,98F4AB39DB50,559,0,65.2,27.3,6,0,1639508234
950962,98F4AB39DB50,557,0,65.3,27.3,6,0,1639508285
950974,98F4AB39DB50,565,0,65.3,27.3,6,0,1639508337
950986,98F4AB39DB50,561,0,65.3,27.3,6,0,1639508388
950998,98F4AB39DB50,561,0,65.3,27.3,6,0,1639508438
951010,98F4AB39DB50,557,0,65.4,27.3,6,0,1639508489
951022,98F4AB39DB50,555,0,65.4,27.3,6,0,1639508540
951034,98F4AB39DB50,559,0,65.4,27.3,6,0,1639508591
951046,98F4AB39DB50,559,0,65.4,27.3,6,0,1639508642
951058,98F4AB39DB50,556,0,65.4,27.3,6,0,1639508693
951070,98F4AB39DB50,555,0,65.5,27.3,6,0,1639508744
951082,98F4AB39DB50,551,0,65.5,27.3,6,0,1639508794
951094,98F4AB39DB50,550,0,65.5,27.3,6,0,1639508845
951106,98F4AB39DB50,550,0,65.5,27.3,6,0,1639508897
951118,98F4AB39DB50,542,0,65.5,27.3,6,0,1639508948
951130,98F4AB39DB50,548,0,65.6,27.3,6,0,1639508999
951142,98F4AB39DB50,549,0,65.6,27.3,6,0,1639509050
951154,98F4AB39DB50,545,0,65.6,27.3,6,0,1639509101
951166,98F4AB39DB50,553,0,65.6,27.3,6,0,1639509151
951178,98F4AB39DB50,548,0,65.6,27.3,6,0,1639509202
951190,98F4AB39DB50,558,0,65.7,27.3,6,0,1639509253
951202,98F4AB39DB50,561,0,65.7,27.3,6,0,1639509304
951214,98F4AB39DB50,560,0,65.7,27.3,6,0,1639509355
951226,98F4AB39DB50,568,0,65.7,27.3,6,0,1639509406
951238,98F4AB39DB50,560,0,65.7,27.3,6,0,1639509457
951250,98F4AB39DB50,563,0,65.7,27.3,6,0,1639509507
951262,98F4AB39DB50,572,0,65.7,27.3,6,0,1639509558
951274,98F4AB39DB50,574,0,65.7,27.3,6,0,1639509609
951286,98F4AB39DB50,570,0,65.7,27.3,6,0,1639509660
951298,98F4AB39DB50,568,0,65.8,27.3,6,0,1639509711
951310,98F4AB39DB50,565,0,65.8,27.3,6,0,1639509762
951322,98F4AB39DB50,574,0,65.8,27.3,6,0,1639509813
951334,98F4AB39DB50,563,0,65.8,27.3,6,0,1639509864
951346,98F4AB39DB50,560,0,65.8,27.3,6,0,1639509914
951358,98F4AB39DB50,566,0,65.8,27.3,6,0,1639509965
951370,98F4AB39DB50,571,0,65.8,27.3,6,0,1639510016
951382,98F4AB39DB50,570,0,65.8,27.3,6,0,1639510067
951394,98F4AB39DB50,565,0,65.8,27.3,6,0,1639510118
951406,98F4AB39DB50,567,0,65.8,27.3,6,0,1639510169
951418,98F4AB39DB50,567,0,65.9,27.3,6,0,1639510220
951430,98F4AB39DB50,581,0,65.9,27.3,6,0,1639510270
951442,98F4AB39DB50,570,0,65.8,27.3,6,0,1639510321
951454,98F4AB39DB50,578,0,65.8,27.3,6,0,1639510372
951466,98F4AB39DB50,581,0,65.8,27.3,6,0,1639510423
951478,98F4AB39DB50,565,0,65.8,27.3,6,0,1639510474
951490,98F4AB39DB50,566,0,65.7,27.3,5,0,1639510525
951502,98F4AB39DB50,572,0,65.7,27.3,5,0,1639510576
951514,98F4AB39DB50,558,0,65.7,27.3,6,0,1639510627
951526,98F4AB39DB50,562,0,65.8,27.3,6,0,1639510678
951538,98F4AB39DB50,568,0,65.8,27.3,6,0,1639510728
951550,98F4AB39DB50,572,0,65.8,27.3,6,0,1639510780
951562,98F4AB39DB50,566,0,65.8,27.3,6,0,1639510831
951574,98F4AB39DB50,563,0,65.8,27.3,5,0,1639510882
951586,98F4AB39DB50,565,0,65.8,27.3,6,0,1639510933
951598,98F4AB39DB50,557,0,65.8,27.3,6,0,1639510984
951610,98F4AB39DB50,568,0,65.8,27.3,6,0,1639511034
951622,98F4AB39DB50,548,0,65.8,27.3,6,0,1639511085
951633,98F4AB39DB50,549,0,65.8,27.3,6,0,1639511136
951645,98F4AB39DB50,550,0,65.8,27.3,6,0,1639511187
951657,98F4AB39DB50,555,0,65.8,27.3,6,0,1639511238
951669,98F4AB39DB50,554,0,65.8,27.3,6,0,1639511289
951681,98F4AB39DB50,555,0,65.8,27.3,6,0,1639511340
951693,98F4AB39DB50,551,0,65.8,27.3,6,0,1639511390
951705,98F4AB39DB50,552,0,65.8,27.3,5,0,1639511441
951717,98F4AB39DB50,550,0,65.8,27.3,5,0,1639511492
951729,98F4AB39DB50,552,0,65.8,27.3,5,0,1639511543
951741,98F4AB39DB50,546,0,65.8,27.3,5,0,1639511594
951753,98F4AB39DB50,556,0,65.8,27.3,5,0,1639511645
951765,98F4AB39DB50,558,0,65.8,27.3,5,0,1639511696
951775,98F4AB39DB50,554,0,65.8,27.3,6,0,1639511747
951787,98F4AB39DB50,558,0,65.8,27.3,5,0,1639511798
951799,98F4AB39DB50,554,0,65.8,27.3,5,0,1639511849
951811,98F4AB39DB50,562,0,65.8,27.3,5,0,1639511900
951823,98F4AB39DB50,558,0,65.8,27.3,5,0,1639511951
951835,98F4AB39DB50,563,0,65.8,27.3,6,0,1639512001
951847,98F4AB39DB50,544,0,65.8,27.3,5,0,1639512053
951859,98F4AB39DB50,559,0,65.8,27.3,5,0,1639512103
951871,98F4AB39DB50,559,0,65.8,27.3,5,0,1639512154
951883,98F4AB39DB50,551,0,65.8,27.3,6,0,1639512205
951895,98F4AB39DB50,551,0,65.8,27.3,5,0,1639512256
951907,98F4AB39DB50,535,0,65.8,27.3,5,0,1639512307
951919,98F4AB39DB50,543,0,65.8,27.3,5,0,1639512358
951931,98F4AB39DB50,552,0,65.9,27.3,5,0,1639512409
951943,98F4AB39DB50,559,0,65.9,27.3,5,0,1639512460
951955,98F4AB39DB50,559,0,65.9,27.3,6,0,1639512511
951967,98F4AB39DB50,568,0,66,27.3,6,0,1639512562
951979,98F4AB39DB50,560,0,66,27.3,6,0,1639512613
951991,98F4AB39DB50,554,0,66,27.3,5,0,1639512664
952003,98F4AB39DB50,545,0,66,27.3,5,0,1639512714
952015,98F4AB39DB50,543,0,66,27.3,5,0,1639512765
952027,98F4AB39DB50,548,0,66,27.2,5,0,1639512816
952039,98F4AB39DB50,562,0,66,27.3,5,0,1639512867
952051,98F4AB39DB50,551,0,65.9,27.3,5,0,1639512918
952063,98F4AB39DB50,544,0,65.9,27.3,5,0,1639512969
952075,98F4AB39DB50,547,0,65.8,27.3,5,0,1639513020
952087,98F4AB39DB50,549,0,65.9,27.3,6,0,1639513070
952099,98F4AB39DB50,540,0,65.9,27.3,6,0,1639513121
952111,98F4AB39DB50,552,0,65.9,27.3,5,0,1639513172
952123,98F4AB39DB50,544,0,65.9,27.2,5,0,1639513223
952135,98F4AB39DB50,557,0,65.8,27.3,6,0,1639513274
952147,98F4AB39DB50,546,0,65.8,27.2,6,0,1639513325
952159,98F4AB39DB50,544,0,65.8,27.3,6,0,1639513376
952171,98F4AB39DB50,549,0,65.8,27.3,5,0,1639513427
952183,98F4AB39DB50,544,0,65.8,27.3,5,0,1639513478
952195,98F4AB39DB50,536,0,65.7,27.3,6,0,1639513529
952207,98F4AB39DB50,540,0,65.6,27.3,6,0,1639513580
952219,98F4AB39DB50,532,0,65.6,27.3,6,0,1639513631
952231,98F4AB39DB50,543,0,65.7,27.3,6,0,1639513682
952243,98F4AB39DB50,548,0,65.7,27.3,5,0,1639513733
952255,98F4AB39DB50,545,0,65.7,27.3,5,0,1639513784
952267,98F4AB39DB50,545,0,65.6,27.3,6,0,1639513835
952279,98F4AB39DB50,545,0,65.6,27.3,6,0,1639513886
952291,98F4AB39DB50,554,0,65.6,27.3,6,0,1639513937
952302,98F4AB39DB50,549,0,65.6,27.3,5,0,1639513988
952314,98F4AB39DB50,548,0,65.5,27.3,6,0,1639514038
952326,98F4AB39DB50,563,0,65.6,27.3,5,0,1639514089
952338,98F4AB39DB50,560,0,65.6,27.3,6,0,1639514140
952350,98F4AB39DB50,555,0,65.5,27.3,5,0,1639514191
952362,98F4AB39DB50,550,0,65.5,27.3,5,0,1639514243
952374,98F4AB39DB50,564,0,65.6,27.3,5,0,1639514294
952386,98F4AB39DB50,563,0,65.6,27.3,6,0,1639514345
952398,98F4AB39DB50,558,0,65.5,27.3,5,0,1639514395
952408,98F4AB39DB50,559,0,65.5,27.3,5,0,1639514446
952421,98F4AB39DB50,558,0,65.5,27.3,5,0,1639514497
952432,98F4AB39DB50,564,0,65.5,27.3,6,0,1639514548
952443,98F4AB39DB50,563,0,65.5,27.3,6,0,1639514599
952455,98F4AB39DB50,561,0,65.5,27.3,6,0,1639514650
952467,98F4AB39DB50,569,0,65.5,27.3,6,0,1639514701
952478,98F4AB39DB50,574,0,65.5,27.3,6,0,1639514752
952490,98F4AB39DB50,566,0,65.5,27.3,5,0,1639514803
952502,98F4AB39DB50,553,0,65.4,27.3,5,0,1639514854
952514,98F4AB39DB50,554,0,65.4,27.3,5,0,1639514905
952526,98F4AB39DB50,555,0,65.4,27.3,5,0,1639514956
952538,98F4AB39DB50,557,0,65.4,27.3,5,0,1639515007
952549,98F4AB39DB50,553,0,65.4,27.3,5,0,1639515057
952561,98F4AB39DB50,553,0,65.4,27.3,5,0,1639515108
952573,98F4AB39DB50,547,0,65.4,27.3,5,0,1639515159
952585,98F4AB39DB50,552,0,65.3,27.3,5,0,1639515210
952597,98F4AB39DB50,548,0,65.3,27.3,5,0,1639515261
952609,98F4AB39DB50,542,0,65.3,27.3,5,0,1639515312
952621,98F4AB39DB50,545,0,65.3,27.3,5,0,1639515363
952633,98F4AB39DB50,544,0,65.3,27.3,6,0,1639515414
952645,98F4AB39DB50,551,0,65.3,27.3,5,0,1639515465
952657,98F4AB39DB50,542,0,65.3,27.3,6,0,1639515516
952669,98F4AB39DB50,551,0,65.3,27.3,6,0,1639515567
952678,98F4AB39DB50,558,0,65.3,27.3,5,0,1639515618
952687,98F4AB39DB50,557,0,65.3,27.3,5,0,1639515668
952699,98F4AB39DB50,557,0,65.3,27.3,5,0,1639515720
952711,98F4AB39DB50,552,0,65.2,27.3,6,0,1639515770
952723,98F4AB39DB50,546,0,65.2,27.3,6,0,1639515821
952731,98F4AB39DB50,542,0,65.1,27.3,5,0,1639515872
952743,98F4AB39DB50,552,0,65.1,27.3,6,0,1639515923
952755,98F4AB39DB50,549,0,65.1,27.3,5,0,1639515974
952767,98F4AB39DB50,550,0,65,27.3,6,0,1639516025
952779,98F4AB39DB50,549,0,65,27.3,5,0,1639516076
952791,98F4AB39DB50,567,0,65,27.3,5,0,1639516127
952803,98F4AB39DB50,551,0,64.9,27.3,6,0,1639516177
952815,98F4AB39DB50,554,0,64.9,27.3,5,0,1639516228
952827,98F4AB39DB50,554,0,64.9,27.3,5,0,1639516279
952839,98F4AB39DB50,567,0,64.9,27.3,5,0,1639516330
952851,98F4AB39DB50,560,0,65,27.3,5,0,1639516381
952863,98F4AB39DB50,559,0,64.9,27.3,5,0,1639516432
952875,98F4AB39DB50,553,0,64.8,27.3,6,0,1639516483
952887,98F4AB39DB50,550,0,64.8,27.3,6,0,1639516534
952899,98F4AB39DB50,550,0,64.8,27.2,5,0,1639516584
952911,98F4AB39DB50,551,0,64.8,27.2,5,0,1639516635
952923,98F4AB39DB50,551,0,64.8,27.2,5,0,1639516686
952935,98F4AB39DB50,558,0,64.7,27.3,5,0,1639516737
952947,98F4AB39DB50,538,0,64.7,27.3,6,0,1639516788
952959,98F4AB39DB50,549,0,64.7,27.3,6,0,1639516839
952971,98F4AB39DB50,547,0,64.6,27.3,5,0,1639516890
952983,98F4AB39DB50,545,0,64.5,27.3,5,0,1639516941
952995,98F4AB39DB50,542,0,64.4,27.3,6,0,1639516992
953007,98F4AB39DB50,541,0,64.4,27.3,6,0,1639517042
953019,98F4AB39DB50,551,0,64.3,27.3,6,0,1639517093
953031,98F4AB39DB50,539,0,64.4,27.3,6,0,1639517144
953043,98F4AB39DB50,545,0,64.3,27.3,6,0,1639517195
953055,98F4AB39DB50,538,0,64.3,27.3,5,0,1639517246
953067,98F4AB39DB50,544,0,64.3,27.3,6,0,1639517297
953079,98F4AB39DB50,535,0,64.2,27.3,6,0,1639517347
953091,98F4AB39DB50,540,0,64.1,27.3,5,0,1639517398
953103,98F4AB39DB50,528,0,63.9,27.3,5,0,1639517449
953115,98F4AB39DB50,530,0,64,27.3,5,0,1639517500
953127,98F4AB39DB50,541,0,63.9,27.3,6,0,1639517551
953139,98F4AB39DB50,535,0,63.9,27.3,5,0,1639517602
953151,98F4AB39DB50,534,0,63.9,27.3,6,0,1639517653
953163,98F4AB39DB50,542,0,63.8,27.3,6,0,1639517704
953175,98F4AB39DB50,536,0,63.8,27.3,5,0,1639517754
953187,98F4AB39DB50,538,0,63.7,27.3,5,0,1639517805
953199,98F4AB39DB50,540,0,63.8,27.3,5,0,1639517856
953211,98F4AB39DB50,541,0,63.8,27.3,5,0,1639517907
953223,98F4AB39DB50,547,0,63.9,27.2,6,0,1639517958
953235,98F4AB39DB50,559,0,63.9,27.3,5,0,1639518009
953247,98F4AB39DB50,547,0,63.9,27.3,5,0,1639518060
953259,98F4AB39DB50,563,0,63.9,27.3,5,0,1639518111
953271,98F4AB39DB50,578,0,64,27.3,6,0,1639518162
953283,98F4AB39DB50,583,0,64.1,27.2,5,0,1639518213
953295,98F4AB39DB50,582,0,64.2,27.2,5,0,1639518264
953307,98F4AB39DB50,584,0,64.1,27.2,5,0,1639518315
953319,98F4AB39DB50,585,0,64.2,27.2,5,0,1639518365
953329,98F4AB39DB50,569,0,64.1,27.2,6,0,1639518418
953340,98F4AB39DB50,569,0,64,27.2,6,0,1639518469
953352,98F4AB39DB50,572,0,64,27.2,6,0,1639518520
953363,98F4AB39DB50,577,0,64,27.2,5,0,1639518571
953375,98F4AB39DB50,577,0,64,27.2,6,0,1639518621
953387,98F4AB39DB50,578,0,64,27.2,5,0,1639518672
953399,98F4AB39DB50,574,0,64,27.2,6,0,1639518723
953411,98F4AB39DB50,577,0,63.9,27.3,6,0,1639518774
953422,98F4AB39DB50,567,0,63.9,27.3,6,0,1639518825
953434,98F4AB39DB50,574,0,64,27.3,5,0,1639518876
953446,98F4AB39DB50,578,0,64,27.2,6,0,1639518927
953457,98F4AB39DB50,572,0,63.9,27.2,5,0,1639518978
953468,98F4AB39DB50,570,0,63.9,27.3,6,0,1639519028
953480,98F4AB39DB50,571,0,63.8,27.2,5,0,1639519079
953492,98F4AB39DB50,588,0,63.9,27.3,6,0,1639519130
953504,98F4AB39DB50,584,0,63.8,27.3,5,0,1639519181
953516,98F4AB39DB50,580,0,63.9,27.3,5,0,1639519232
953527,98F4AB39DB50,579,0,63.9,27.2,6,0,1639519283
953539,98F4AB39DB50,565,0,63.8,27.3,5,0,1639519334
953551,98F4AB39DB50,568,0,63.8,27.2,6,0,1639519385
953563,98F4AB39DB50,563,0,63.8,27.3,5,0,1639519436
953575,98F4AB39DB50,573,0,63.8,27.3,6,0,1639519487
953587,98F4AB39DB50,574,0,63.8,27.3,6,0,1639519538
953632,98F4AB39DB50,576,0,63.8,27.3,5,0,1639519589
953644,98F4AB39DB50,575,0,63.8,27.3,5,0,1639519640
953656,98F4AB39DB50,577,0,63.9,27.3,6,0,1639519691
953668,98F4AB39DB50,585,0,63.8,27.3,6,0,1639519743
953680,98F4AB39DB50,583,0,63.9,27.3,5,0,1639519794
953692,98F4AB39DB50,578,0,63.9,27.3,6,0,1639519845
953704,98F4AB39DB50,584,0,64,27.3,6,0,1639519896
953716,98F4AB39DB50,587,0,64.1,27.3,6,0,1639519947
953728,98F4AB39DB50,589,0,64.1,27.3,6,0,1639519998
953740,98F4AB39DB50,583,0,64,27.3,6,0,1639520049
953752,98F4AB39DB50,582,0,63.9,27.3,6,0,1639520101
953764,98F4AB39DB50,583,0,64,27.3,6,0,1639520153
953776,98F4AB39DB50,580,0,64.1,27.3,6,0,1639520204
953788,98F4AB39DB50,582,0,64,27.2,6,0,1639520255
953800,98F4AB39DB50,578,0,64,27.3,6,0,1639520306
953812,98F4AB39DB50,580,0,63.9,27.3,6,0,1639520357
953824,98F4AB39DB50,577,0,63.9,27.3,6,0,1639520408
953836,98F4AB39DB50,573,0,63.9,27.3,6,0,1639520459
953848,98F4AB39DB50,582,0,63.9,27.3,6,0,1639520510
953860,98F4AB39DB50,574,0,63.8,27.3,5,0,1639520561
953872,98F4AB39DB50,571,0,63.8,27.3,6,0,1639520612
953884,98F4AB39DB50,575,0,63.8,27.3,6,0,1639520663
953894,98F4AB39DB50,566,0,63.8,27.3,6,0,1639520714
953906,98F4AB39DB50,560,0,63.8,27.3,6,0,1639520765
953918,98F4AB39DB50,562,0,63.8,27.3,6,0,1639520815
953930,98F4AB39DB50,560,0,63.8,27.3,6,0,1639520866
953942,98F4AB39DB50,560,0,63.7,27.3,5,0,1639520917
953954,98F4AB39DB50,560,0,63.7,27.3,6,0,1639520968
953966,98F4AB39DB50,549,0,63.6,27.3,6,0,1639521019
953978,98F4AB39DB50,553,0,63.6,27.3,6,0,1639521070
953989,98F4AB39DB50,554,0,63.5,27.3,6,0,1639521121
954000,98F4AB39DB50,552,0,63.5,27.3,6,0,1639521172
954012,98F4AB39DB50,546,0,63.4,27.3,6,0,1639521223
954024,98F4AB39DB50,536,0,63.3,27.3,6,0,1639521274
954034,98F4AB39DB50,540,0,63.3,27.3,5,0,1639521324
954046,98F4AB39DB50,533,0,63.4,27.3,5,0,1639521375
954058,98F4AB39DB50,536,0,63.3,27.3,6,0,1639521426
954068,98F4AB39DB50,540,0,63.3,27.3,6,0,1639521477
954080,98F4AB39DB50,536,0,63.3,27.3,6,0,1639521529
954092,98F4AB39DB50,538,0,63.3,27.3,6,0,1639521580
954104,98F4AB39DB50,545,0,63.4,27.3,6,0,1639521631
954116,98F4AB39DB50,542,0,63.4,27.3,6,0,1639521681
954128,98F4AB39DB50,538,0,63.4,27.3,6,0,1639521732
954140,98F4AB39DB50,548,0,63.4,27.3,6,0,1639521784
954152,98F4AB39DB50,555,0,63.5,27.3,5,0,1639521837
954163,98F4AB39DB50,559,0,63.5,27.3,6,0,1639521888
954175,98F4AB39DB50,558,0,63.5,27.3,6,0,1639521939
954187,98F4AB39DB50,557,0,63.5,27.3,5,0,1639521990
954199,98F4AB39DB50,555,0,63.5,27.2,6,0,1639522041
954211,98F4AB39DB50,552,0,63.5,27.2,5,0,1639522091
954223,98F4AB39DB50,557,0,63.5,27.3,6,0,1639522143
954235,98F4AB39DB50,565,0,63.5,27.3,5,0,1639522194
954247,98F4AB39DB50,560,0,63.5,27.2,6,0,1639522245
954259,98F4AB39DB50,565,0,63.4,27.2,5,0,1639522296
954271,98F4AB39DB50,558,0,63.4,27.2,5,0,1639522347
954283,98F4AB39DB50,564,0,63.4,27.2,5,0,1639522398
954295,98F4AB39DB50,567,0,63.5,27.3,5,0,1639522449
954307,98F4AB39DB50,560,0,63.4,27.3,5,0,1639522500
954319,98F4AB39DB50,559,0,63.4,27.3,6,0,1639522551
954331,98F4AB39DB50,564,0,63.4,27.2,5,0,1639522602
954343,98F4AB39DB50,566,0,63.4,27.3,6,0,1639522653
954355,98F4AB39DB50,560,0,63.4,27.2,5,0,1639522703
954367,98F4AB39DB50,556,0,63.4,27.3,6,0,1639522755
954379,98F4AB39DB50,563,0,63.4,27.2,5,0,1639522806
954391,98F4AB39DB50,558,0,63.5,27.2,6,0,1639522857
954403,98F4AB39DB50,556,0,63.5,27.2,6,0,1639522908
954415,98F4AB39DB50,560,0,63.5,27.2,5,0,1639522959
954427,98F4AB39DB50,557,0,63.6,27.2,5,0,1639523010
954439,98F4AB39DB50,560,0,63.6,27.2,5,0,1639523061
954451,98F4AB39DB50,571,0,63.8,27.2,5,0,1639523112
954463,98F4AB39DB50,586,0,63.8,27.2,5,0,1639523163
954475,98F4AB39DB50,571,0,63.7,27.2,5,0,1639523214
954487,98F4AB39DB50,590,0,63.9,27.3,5,0,1639523265
954499,98F4AB39DB50,597,0,64,27.2,5,0,1639523316
954511,98F4AB39DB50,593,0,64.1,27.3,5,0,1639523367
954523,98F4AB39DB50,576,0,64.1,27.3,6,0,1639523418
954535,98F4AB39DB50,573,0,64,27.2,5,0,1639523469
954547,98F4AB39DB50,567,0,64,27.3,5,0,1639523520
954559,98F4AB39DB50,554,0,64.1,27.2,5,0,1639523571
954571,98F4AB39DB50,549,0,64.1,27.3,5,0,1639523622
954583,98F4AB39DB50,545,0,64,27.3,5,0,1639523673
954595,98F4AB39DB50,544,0,64.1,27.3,5,0,1639523723
954607,98F4AB39DB50,537,0,64.4,27.3,5,0,1639523774
954619,98F4AB39DB50,529,0,64.2,27.2,5,0,1639523825
954631,98F4AB39DB50,543,0,64.5,27.3,5,0,1639523876
954643,98F4AB39DB50,544,0,64.5,27.3,6,0,1639523927
954655,98F4AB39DB50,569,0,64.6,27.3,5,0,1639523978
954667,98F4AB39DB50,551,0,64.3,27.3,5,0,1639524029
954679,98F4AB39DB50,547,0,64.3,27.3,5,0,1639524080
954691,98F4AB39DB50,540,0,64.2,27.3,6,0,1639524130
954703,98F4AB39DB50,523,0,64,27.3,6,0,1639524181
954715,98F4AB39DB50,529,0,64.1,27.3,6,0,1639524233
954727,98F4AB39DB50,536,0,64.2,27.3,5,0,1639524284
954739,98F4AB39DB50,542,0,64.3,27.3,6,0,1639524335
954751,98F4AB39DB50,551,0,64.3,27.3,6,0,1639524386
954763,98F4AB39DB50,553,0,64.4,27.3,5,0,1639524437
954775,98F4AB39DB50,546,0,64.4,27.3,6,0,1639524488
954787,98F4AB39DB50,533,0,64.5,27.3,6,0,1639524539
954799,98F4AB39DB50,536,0,64.7,27.3,6,0,1639524589
954811,98F4AB39DB50,534,0,64.6,27.3,6,0,1639524640
954823,98F4AB39DB50,533,0,64.6,27.3,5,0,1639524691
954835,98F4AB39DB50,536,0,65,27.3,5,0,1639524742
954847,98F4AB39DB50,535,0,65,27.3,6,0,1639524793
954859,98F4AB39DB50,527,0,64.8,27.3,6,0,1639524844
954871,98F4AB39DB50,511,0,64.5,27.3,5,0,1639524894
954880,98F4AB39DB50,502,0,64.3,27.3,5,0,1639524946
954892,98F4AB39DB50,506,0,64.4,27.3,6,0,1639524997
954904,98F4AB39DB50,513,0,64.5,27.3,6,0,1639525048
954916,98F4AB39DB50,504,0,64.6,27.3,6,0,1639525099
954928,98F4AB39DB50,513,0,64.6,27.3,6,0,1639525150
954940,98F4AB39DB50,507,0,64.6,27.2,5,0,1639525201
954952,98F4AB39DB50,515,0,64.6,27.2,5,0,1639525252
954964,98F4AB39DB50,520,0,64.5,27.2,5,0,1639525304
954976,98F4AB39DB50,513,0,64.6,27.2,5,0,1639525355
954988,98F4AB39DB50,506,0,64.5,27.1,6,0,1639525406
955000,98F4AB39DB50,512,0,64.5,27.1,5,0,1639525457
955012,98F4AB39DB50,509,0,64.5,27.1,6,0,1639525509
955024,98F4AB39DB50,502,0,64.5,27.1,6,0,1639525560
955036,98F4AB39DB50,507,0,64.5,27.1,5,0,1639525611
955048,98F4AB39DB50,502,0,64.4,27.1,6,0,1639525662
955060,98F4AB39DB50,505,0,64.3,27.1,5,0,1639525713
955072,98F4AB39DB50,508,0,64.3,27.1,6,0,1639525764
955084,98F4AB39DB50,501,0,64.3,27.1,6,0,1639525815
955096,98F4AB39DB50,506,0,64.3,27,6,0,1639525865
955108,98F4AB39DB50,503,0,64.3,27,6,0,1639525916
955120,98F4AB39DB50,505,0,64.2,27.1,6,0,1639525967
955132,98F4AB39DB50,504,0,64.2,27.1,6,0,1639526018
955141,98F4AB39DB50,511,0,64.2,27.1,6,0,1639526069
955153,98F4AB39DB50,512,0,64.2,27,6,0,1639526120
955165,98F4AB39DB50,515,0,64.2,27,5,0,1639526171
955179,98F4AB39DB50,512,0,64.2,27,6,0,1639526223
955190,98F4AB39DB50,520,0,64.1,27.1,6,0,1639526274
955198,98F4AB39DB50,521,0,64.1,27.1,6,0,1639526325
955210,98F4AB39DB50,508,0,64,27.1,6,0,1639526376
955222,98F4AB39DB50,512,0,64,27.1,6,0,1639526427
955234,98F4AB39DB50,501,0,63.9,27,6,0,1639526478
955247,98F4AB39DB50,506,0,63.9,27.1,6,0,1639526530
955259,98F4AB39DB50,505,0,63.9,27.1,6,0,1639526581
955270,98F4AB39DB50,500,0,63.8,27.1,6,0,1639526632
955282,98F4AB39DB50,507,0,63.8,27.1,6,0,1639526683
955295,98F4AB39DB50,500,0,63.8,27.1,6,0,1639526734
955307,98F4AB39DB50,498,0,63.8,27.1,6,0,1639526784
955318,98F4AB39DB50,498,0,63.8,27.1,6,0,1639526835
955330,98F4AB39DB50,505,0,63.8,27.1,6,0,1639526886
955342,98F4AB39DB50,501,0,63.8,27.1,6,0,1639526937
955354,98F4AB39DB50,503,0,63.8,27,6,0,1639526989
955366,98F4AB39DB50,513,0,63.8,27,6,0,1639527040
955378,98F4AB39DB50,514,0,63.8,27,6,0,1639527091
955390,98F4AB39DB50,508,0,63.9,27,6,0,1639527142
955402,98F4AB39DB50,518,0,63.9,27,6,0,1639527192
955414,98F4AB39DB50,510,0,64,27.1,6,0,1639527244
955426,98F4AB39DB50,518,0,64.2,27.1,6,0,1639527294
955438,98F4AB39DB50,507,0,64.4,27,6,0,1639527345
955450,98F4AB39DB50,500,0,64.5,27,6,0,1639527396
955462,98F4AB39DB50,498,0,64.6,27.1,7,0,1639527447
955474,98F4AB39DB50,494,0,64.7,27,6,0,1639527498
955486,98F4AB39DB50,484,0,64.6,27,7,0,1639527549
955498,98F4AB39DB50,482,0,64.6,27,7,0,1639527600
955510,98F4AB39DB50,478,0,64.5,27,6,0,1639527651
955522,98F4AB39DB50,488,0,64.5,27,6,0,1639527702
955534,98F4AB39DB50,483,0,64.4,27,7,0,1639527753
955546,98F4AB39DB50,476,0,64.5,27,6,0,1639527804
955558,98F4AB39DB50,478,0,64.4,27,7,0,1639527856
955570,98F4AB39DB50,474,0,64.3,27,7,0,1639527907
955582,98F4AB39DB50,470,0,64.3,27.1,6,0,1639527958
955594,98F4AB39DB50,480,0,64.3,27,6,0,1639528009
955606,98F4AB39DB50,473,0,64.2,27,6,0,1639528060
955618,98F4AB39DB50,469,0,64.1,27,6,0,1639528111
955630,98F4AB39DB50,489,0,64.1,27,6,0,1639528162
955642,98F4AB39DB50,471,0,64,27.1,6,0,1639528213
